index,stock_id,date,high,low,open,close
224,000046,2016-05-10,9.779,9.609,9.72,9.75
225,000046,2016-05-11,9.81,9.67,9.8,9.739
226,000046,2016-05-12,9.869,9.6,9.68,9.85
227,000046,2016-05-13,10.329,9.93,9.979,10.029
228,000046,2016-05-16,9.989,9.779,10.039,9.89
229,000046,2016-05-17,9.909,9.76,9.909,9.77
230,000046,2016-05-18,9.949,9.6,9.72,9.899
231,000046,2016-05-19,9.88,9.72,9.88,9.75
232,000046,2016-05-20,9.76,9.63,9.63,9.75
233,000046,2016-05-23,9.829,9.729,9.739,9.75
234,000046,2016-05-24,9.81,9.63,9.76,9.81
235,000046,2016-05-25,9.85,9.699,9.84,9.699
236,000046,2016-05-26,9.739,9.6,9.739,9.68
237,000046,2016-05-27,9.71,9.619,9.64,9.659
238,000046,2016-05-30,9.829,9.609,9.659,9.81
239,000046,2016-05-31,10.039,9.729,9.76,10.029
240,000046,2016-06-01,9.989,9.899,10.05,9.899
241,000046,2016-06-02,9.949,9.819,9.89,9.89
242,000046,2016-06-03,10.109,9.85,9.88,9.989
243,000046,2016-06-06,10.199,9.869,10.13,9.909
244,000046,2016-06-07,9.909,9.8,9.88,9.8
141,000060,2016-01-04,14.22,12.63,14.01,12.63
142,000060,2016-01-05,12.619,11.479,11.899,12.17
143,000060,2016-01-06,13.27,12.149,12.25,13.079
144,000060,2016-01-07,12.829,11.77,12.739,11.779
145,000060,2016-01-08,12.829,11.46,12.17,12.6
146,000060,2016-01-11,12.859,11.409,12.3,11.489
147,000060,2016-01-12,11.88,11.01,11.649,11.25
148,000060,2016-01-13,11.539,10.659,11.329,10.659
149,000060,2016-01-14,11.13,10.05,10.279,11.1
150,000060,2016-01-15,11.039,10.0,11.039,10.109
151,000060,2016-01-18,10.409,10.0,9.869,10.14
152,000060,2016-01-19,10.779,10.119,10.149,10.659
153,000060,2016-01-20,10.93,10.38,10.5,10.489
154,000060,2016-01-21,10.67,10.01,10.1,10.01
155,000060,2016-01-22,10.42,10.0,10.25,10.34
156,000060,2016-01-25,10.779,10.35,10.5,10.609
157,000060,2016-01-26,10.47,9.55,10.409,9.55
158,000060,2016-01-27,9.76,8.899,9.72,9.46
159,000060,2016-01-28,9.51,8.539,9.27,8.64
160,000060,2016-01-29,9.18,8.6,8.63,9.05
161,000060,2016-02-01,9.119,8.729,9.069,8.97
162,000060,2016-02-02,9.34,9.02,9.02,9.3
163,000060,2016-02-03,9.369,9.1,9.119,9.31
164,000060,2016-02-04,10.239,10.0,9.68,10.239
165,000060,2016-02-05,10.899,10.26,10.75,10.3
166,000060,2016-02-15,11.17,10.1,10.149,10.899
167,000060,2016-02-17,11.26,10.6,10.899,10.899
168,000060,2016-02-18,11.06,10.6,10.899,10.64
169,000060,2016-02-19,10.96,10.47,10.739,10.63
170,000060,2016-02-22,11.56,10.85,10.899,11.159
171,000060,2016-02-23,11.84,11.1,11.189,11.489
172,000060,2016-02-24,11.56,11.18,11.18,11.409
173,000060,2016-02-25,11.84,10.729,11.6,10.859
174,000060,2016-02-26,11.59,10.539,11.0,11.43
175,000060,2016-02-29,11.739,10.319,11.119,11.5
176,000060,2016-03-01,12.34,11.35,11.52,11.97
177,000060,2016-03-02,13.17,11.829,12.0,13.159
178,000060,2016-03-03,13.76,12.649,13.25,12.89
179,000060,2016-03-04,13.439,12.399,13.14,12.63
180,000060,2016-03-07,13.369,12.51,13.09,13.1
181,000060,2016-03-08,13.17,12.149,13.17,12.51
182,000060,2016-03-09,11.71,11.26,11.699,11.279
183,000060,2016-03-10,11.479,10.909,11.39,10.93
184,000060,2016-03-11,11.05,10.67,10.75,10.88
185,000060,2016-03-14,11.39,10.85,10.85,11.119
186,000060,2016-03-15,10.989,10.579,10.989,10.72
187,000060,2016-03-16,10.869,10.439,10.659,10.52
188,000060,2016-03-17,10.979,10.699,10.779,10.89
189,000060,2016-03-18,11.739,11.149,11.25,11.449
190,000060,2016-03-21,11.979,11.35,11.5,11.85
191,000060,2016-03-22,12.1,11.56,11.789,11.85
192,000060,2016-03-23,11.939,11.64,11.75,11.8
193,000060,2016-03-24,11.529,11.199,11.529,11.22
194,000060,2016-03-25,11.27,10.76,11.14,10.97
195,000060,2016-03-28,11.329,10.88,10.989,11.05
196,000060,2016-03-29,11.199,10.819,11.02,10.97
197,000060,2016-03-30,11.42,11.149,11.149,11.31
198,000060,2016-03-31,11.35,11.079,11.35,11.17
199,000060,2016-04-01,11.569,11.109,11.109,11.529
200,000060,2016-04-05,11.689,11.34,11.539,11.649
201,000060,2016-04-06,11.659,11.289,11.529,11.43
202,000060,2016-04-07,11.56,11.1,11.479,11.109
203,000060,2016-04-08,10.92,10.529,10.899,10.75
204,000060,2016-04-11,11.1,10.859,10.859,11.02
205,000060,2016-04-12,10.97,10.699,10.97,10.85
206,000060,2016-04-13,11.939,11.5,11.5,11.939
207,000060,2016-04-14,12.1,11.739,11.96,11.989
208,000060,2016-04-15,11.88,11.63,11.81,11.859
209,000060,2016-04-18,11.819,11.42,11.819,11.52
210,000060,2016-04-19,11.84,11.409,11.689,11.59
211,000060,2016-04-20,11.97,10.75,11.899,11.06
212,000060,2016-04-21,11.67,11.039,11.06,11.239
213,000060,2016-04-22,10.979,10.71,10.8,10.909
214,000060,2016-04-25,10.979,10.56,10.8,10.899
215,000060,2016-04-26,10.899,10.67,10.779,10.85
216,000060,2016-04-27,10.909,10.659,10.88,10.71
217,000060,2016-04-28,10.699,10.199,10.699,10.479
218,000060,2016-04-29,10.649,10.369,10.449,10.51
219,000060,2016-05-03,10.829,10.47,10.59,10.8
220,000060,2016-05-04,10.789,10.63,10.68,10.68
221,000060,2016-05-05,10.789,10.52,10.67,10.76
222,000060,2016-05-06,10.829,10.3,10.75,10.329
223,000060,2016-05-09,10.199,9.5,10.199,9.6
224,000060,2016-05-10,9.649,9.3,9.52,9.529
225,000060,2016-05-11,9.67,9.319,9.64,9.399
226,000060,2016-05-12,9.489,9.159,9.329,9.47
227,000060,2016-05-13,9.55,9.34,9.35,9.409
228,000060,2016-05-16,9.689,9.229,9.399,9.68
229,000060,2016-05-17,9.85,9.55,9.72,9.6
230,000060,2016-05-18,9.529,9.189,9.5,9.27
231,000060,2016-05-19,9.479,9.22,9.22,9.319
232,000060,2016-05-20,9.47,9.17,9.21,9.439
233,000060,2016-05-23,9.59,9.409,9.46,9.5
234,000060,2016-05-24,9.47,9.3,9.449,9.329
235,000060,2016-05-25,9.46,9.35,9.409,9.38
236,000060,2016-05-26,9.59,9.22,9.369,9.569
237,000060,2016-05-27,9.579,9.43,9.5,9.47
238,000060,2016-05-30,9.529,9.35,9.38,9.399
239,000060,2016-05-31,9.859,9.42,9.42,9.829
240,000060,2016-06-01,10.14,9.76,9.8,9.97
241,000060,2016-06-02,10.55,10.14,10.14,10.199
242,000060,2016-06-03,10.27,10.02,10.22,10.149
243,000060,2016-06-06,10.5,10.14,10.409,10.17
244,000060,2016-06-07,10.68,10.399,10.399,10.42
146,000061,2016-01-04,17.92,15.92,17.7,15.92
147,000061,2016-01-05,15.76,14.819,15.0,15.38
148,000061,2016-01-06,15.92,15.3,15.479,15.75
149,000061,2016-01-07,15.409,14.18,15.399,14.18
150,000061,2016-01-08,14.609,13.22,14.539,14.039
151,000061,2016-01-11,14.289,13.199,13.77,13.449
152,000061,2016-01-12,14.119,13.35,13.35,13.97
153,000061,2016-01-13,14.3,13.76,14.159,13.77
154,000061,2016-01-14,14.77,13.26,13.3,14.619
155,000061,2016-01-15,14.789,13.829,14.489,13.93
156,000061,2016-01-18,14.25,13.56,13.689,14.109
157,000061,2016-01-19,14.56,13.949,14.01,14.51
158,000061,2016-01-20,14.67,13.819,14.43,14.039
159,000061,2016-01-21,14.13,13.5,13.76,13.5
160,000061,2016-01-22,13.8,13.3,13.529,13.6
161,000061,2016-01-25,14.0,13.619,13.789,13.909
162,000061,2016-01-26,13.909,12.819,13.699,13.119
163,000061,2016-01-27,13.84,12.75,13.199,13.84
164,000061,2016-01-28,14.109,13.699,13.84,13.8
165,000061,2016-01-29,14.51,13.68,13.899,14.289
166,000061,2016-02-01,14.649,14.05,14.1,14.56
167,000061,2016-02-02,15.02,14.399,14.5,14.909
168,000061,2016-02-03,15.199,14.609,14.75,15.149
169,000061,2016-02-04,15.35,14.93,15.159,15.149
170,000061,2016-02-05,15.329,14.8,15.18,14.8
171,000061,2016-02-15,14.479,13.67,13.67,14.199
172,000061,2016-02-16,14.699,14.25,14.3,14.64
173,000061,2016-02-17,14.739,14.38,14.649,14.64
174,000061,2016-02-18,14.859,14.539,14.71,14.56
175,000061,2016-02-19,14.68,14.25,14.529,14.38
176,000061,2016-02-22,14.88,14.409,14.649,14.88
177,000061,2016-02-23,14.89,14.06,14.89,14.43
178,000061,2016-02-24,14.43,14.039,14.34,14.289
179,000061,2016-02-25,14.25,12.859,14.229,12.899
180,000061,2016-02-26,13.079,12.77,12.96,13.0
181,000061,2016-02-29,13.1,11.72,13.0,12.289
182,000061,2016-03-01,12.479,11.96,12.3,12.399
183,000061,2016-03-02,12.989,12.22,12.409,12.989
184,000061,2016-03-03,13.42,12.859,12.949,13.119
185,000061,2016-03-04,13.239,12.489,13.109,12.529
186,000061,2016-03-07,12.829,12.55,12.6,12.699
187,000061,2016-03-08,12.75,12.039,12.71,12.47
188,000061,2016-03-09,12.42,12.1,12.1,12.21
189,000061,2016-03-10,12.35,12.02,12.159,12.079
190,000061,2016-03-11,12.13,11.88,11.949,11.92
191,000061,2016-03-14,12.449,12.01,12.06,12.21
192,000061,2016-03-15,12.239,11.989,12.21,12.05
193,000061,2016-03-16,12.17,11.859,12.069,11.949
194,000061,2016-03-17,12.369,11.93,12.0,12.25
195,000061,2016-03-18,12.729,12.319,12.489,12.67
196,000061,2016-03-21,13.039,12.779,12.8,13.0
197,000061,2016-03-22,13.14,12.81,12.92,12.92
198,000061,2016-03-23,13.079,12.899,12.939,13.0
199,000061,2016-03-24,12.96,12.68,12.93,12.68
200,000061,2016-03-25,12.84,12.68,12.689,12.8
201,000061,2016-03-28,13.25,12.829,12.829,13.069
202,000061,2016-03-29,13.119,12.64,13.119,12.699
203,000061,2016-03-30,13.029,12.779,12.85,13.01
204,000061,2016-03-31,13.31,13.01,13.01,13.06
205,000061,2016-04-01,13.1,12.84,13.069,13.0
206,000061,2016-04-05,13.3,12.93,13.069,13.279
207,000061,2016-04-06,13.56,13.17,13.279,13.51
208,000061,2016-04-07,13.52,13.029,13.42,13.05
209,000061,2016-04-08,13.119,12.829,13.02,13.0
210,000061,2016-04-11,13.289,13.1,13.1,13.229
211,000061,2016-04-12,13.22,12.92,13.199,13.02
212,000061,2016-04-13,13.43,13.069,13.09,13.319
213,000061,2016-04-14,13.479,13.229,13.289,13.38
214,000061,2016-04-15,13.369,13.149,13.35,13.229
215,000061,2016-04-18,13.149,12.93,13.149,13.0
216,000061,2016-04-19,13.13,12.899,13.079,12.989
217,000061,2016-04-20,13.06,11.96,13.0,12.119
218,000061,2016-04-21,12.329,12.13,12.13,12.18
219,000061,2016-04-22,12.42,12.13,12.13,12.34
220,000061,2016-04-25,12.43,11.949,12.34,12.14
221,000061,2016-04-26,12.3,12.1,12.159,12.239
222,000061,2016-04-27,12.569,12.31,12.329,12.359
223,000061,2016-04-28,12.43,12.06,12.359,12.3
224,000061,2016-04-29,12.369,12.18,12.289,12.27
225,000061,2016-05-03,12.619,12.229,12.25,12.609
226,000061,2016-05-04,12.819,12.5,12.59,12.619
227,000061,2016-05-05,13.359,12.619,12.619,13.289
228,000061,2016-05-06,13.699,12.899,13.31,13.149
229,000061,2016-05-09,13.3,12.81,13.1,13.14
230,000061,2016-05-10,13.75,13.0,13.0,13.63
231,000061,2016-05-11,14.17,13.569,13.569,14.029
232,000061,2016-05-12,14.109,13.25,13.909,13.25
233,000061,2016-05-13,13.42,12.88,13.05,13.42
234,000061,2016-05-16,13.51,13.26,13.289,13.5
235,000061,2016-05-17,13.569,13.1,13.539,13.1
236,000061,2016-05-18,13.05,12.399,12.989,12.5
237,000061,2016-05-19,12.689,12.3,12.55,12.39
238,000061,2016-05-20,12.52,12.13,12.39,12.51
239,000061,2016-05-23,12.67,12.449,12.449,12.6
240,000061,2016-05-24,12.659,12.27,12.56,12.479
241,000061,2016-05-25,12.63,12.3,12.55,12.409
242,000061,2016-05-26,12.479,12.1,12.479,12.279
243,000061,2016-05-27,12.5,12.22,12.3,12.35
244,000061,2016-05-30,12.369,12.189,12.189,12.26
245,000061,2016-05-31,12.71,12.279,12.279,12.67
246,000061,2016-06-01,12.779,12.579,12.68,12.59
247,000061,2016-06-02,12.659,12.51,12.59,12.619
248,000061,2016-06-03,12.659,12.51,12.619,12.579
249,000061,2016-06-06,12.739,12.479,12.609,12.6
250,000061,2016-06-07,12.6,12.5,12.6,12.529
143,000063,2016-01-04,18.78,16.899,18.579,16.92
144,000063,2016-01-05,17.45,16.51,16.51,17.219
145,000063,2016-01-06,17.42,17.01,17.18,17.379
146,000063,2016-01-07,17.04,15.699,16.899,15.779
147,000063,2016-01-08,16.53,15.72,16.409,16.229
148,000063,2016-01-11,16.45,15.39,16.079,15.47
149,000063,2016-01-12,15.779,15.409,15.699,15.569
150,000063,2016-01-13,15.85,15.22,15.699,15.22
151,000063,2016-01-14,15.67,14.8,14.85,15.6
152,000063,2016-01-15,15.539,14.869,15.539,14.989
153,000063,2016-01-18,15.31,14.569,14.6,15.14
154,000063,2016-01-19,15.619,15.01,15.09,15.55
155,000063,2016-01-20,16.29,15.649,15.85,15.699
156,000063,2016-01-21,16.139,15.51,15.59,15.51
157,000063,2016-01-22,15.88,15.399,15.76,15.789
158,000063,2016-01-25,16.049,15.689,15.989,15.8
159,000063,2016-01-26,15.649,14.449,15.649,14.52
160,000063,2016-01-27,14.75,13.829,14.579,14.529
161,000063,2016-01-28,14.529,13.68,14.3,13.85
162,000063,2016-01-29,14.539,13.75,13.989,14.34
163,000063,2016-02-01,14.39,14.0,14.3,14.18
164,000063,2016-02-02,14.689,14.21,14.22,14.55
165,000063,2016-02-03,14.489,14.1,14.35,14.409
166,000063,2016-02-04,14.819,14.47,14.47,14.609
167,000063,2016-02-05,14.689,14.46,14.6,14.46
168,000063,2016-02-15,14.359,13.949,14.0,14.18
169,000063,2016-02-16,14.829,14.279,14.35,14.77
170,000063,2016-02-17,15.17,14.739,14.88,15.039
171,000063,2016-02-18,15.279,14.88,15.22,14.899
172,000063,2016-02-19,15.25,14.899,14.909,15.1
173,000063,2016-02-22,15.46,15.17,15.42,15.359
174,000063,2016-02-23,15.529,14.96,15.409,15.159
175,000063,2016-02-24,15.449,15.05,15.14,15.39
176,000063,2016-02-25,15.39,13.899,15.39,14.14
177,000063,2016-02-26,14.449,14.06,14.279,14.3
178,000063,2016-02-29,14.289,13.449,14.18,13.68
179,000063,2016-03-01,14.14,13.539,13.8,14.02
180,000063,2016-03-02,15.06,14.159,14.18,15.02
181,000063,2016-03-03,15.319,14.869,15.01,15.279
182,000063,2016-03-04,15.26,14.88,15.199,15.06
183,000063,2016-04-07,15.77,15.079,15.149,15.22
184,000063,2016-04-08,14.899,14.3,14.85,14.51
185,000063,2016-04-11,14.89,14.56,14.64,14.649
186,000063,2016-04-12,14.659,14.17,14.649,14.3
187,000063,2016-04-13,14.89,14.399,14.43,14.67
188,000063,2016-04-14,14.85,14.63,14.75,14.829
189,000063,2016-04-15,14.859,14.659,14.8,14.739
190,000063,2016-04-18,14.72,14.35,14.72,14.43
191,000063,2016-04-19,14.56,14.31,14.52,14.409
192,000063,2016-04-20,14.489,13.68,14.439,13.88
193,000063,2016-04-21,14.069,13.779,13.85,13.93
194,000063,2016-04-22,14.039,13.779,13.81,14.01
195,000063,2016-04-25,14.239,13.8,13.949,14.159
196,000063,2016-04-26,14.3,14.02,14.199,14.21
197,000063,2016-04-27,14.239,14.02,14.22,14.05
198,000063,2016-04-28,14.149,13.81,14.109,14.069
199,000063,2016-04-29,14.35,13.96,14.06,14.229
200,000063,2016-05-03,14.63,14.17,14.289,14.609
201,000063,2016-05-04,14.619,14.439,14.539,14.479
202,000063,2016-05-05,14.59,14.409,14.439,14.59
203,000063,2016-05-06,14.68,13.869,14.64,13.96
204,000063,2016-05-09,13.8,13.51,13.8,13.579
205,000063,2016-05-10,13.699,13.52,13.52,13.649
206,000063,2016-05-11,13.829,13.47,13.689,13.619
207,000063,2016-05-12,13.739,13.38,13.5,13.71
208,000063,2016-05-13,13.819,13.5,13.659,13.59
209,000063,2016-05-16,13.63,13.38,13.579,13.63
210,000063,2016-05-17,13.649,13.46,13.64,13.5
211,000063,2016-05-18,13.449,13.159,13.43,13.359
212,000063,2016-05-19,13.43,13.17,13.25,13.229
213,000063,2016-05-20,13.279,13.079,13.13,13.27
214,000063,2016-05-23,13.46,13.26,13.279,13.34
215,000063,2016-05-24,13.329,13.149,13.329,13.18
216,000063,2016-05-25,13.35,13.22,13.279,13.289
217,000063,2016-05-26,13.3,13.109,13.279,13.279
218,000063,2016-05-27,13.359,13.21,13.279,13.289
219,000063,2016-05-30,13.439,13.13,13.25,13.289
220,000063,2016-05-31,13.829,13.319,13.319,13.779
221,000063,2016-06-01,13.85,13.68,13.81,13.72
222,000063,2016-06-02,13.789,13.68,13.729,13.779
223,000063,2016-06-03,14.069,13.77,13.81,13.949
224,000063,2016-06-06,14.119,13.909,13.96,13.979
225,000063,2016-06-07,14.0,13.75,13.989,13.8
139,000069,2016-01-04,8.869,7.949,8.85,7.949
140,000069,2016-01-05,8.119,7.579,7.699,7.94
141,000069,2016-01-06,8.109,7.86,7.929,8.1
142,000069,2016-01-07,7.98,7.32,7.98,7.349
143,000069,2016-01-08,7.739,7.21,7.59,7.639
144,000069,2016-01-11,7.73,7.119,7.489,7.139
145,000069,2016-01-12,7.349,7.09,7.26,7.239
146,000069,2016-01-13,7.34,7.019,7.289,7.039
147,000069,2016-01-14,7.25,6.86,6.9,7.21
148,000069,2016-01-15,7.179,6.78,7.079,6.84
149,000069,2016-01-18,6.98,6.73,6.75,6.829
150,000069,2016-01-19,7.219,6.84,6.849,7.13
151,000069,2016-01-20,7.199,6.9,7.099,6.969
152,000069,2016-01-21,7.039,6.8,6.88,6.8
153,000069,2016-01-22,6.889,6.699,6.869,6.8
154,000069,2016-01-25,6.88,6.76,6.849,6.809
155,000069,2016-01-26,6.8,6.239,6.71,6.289
156,000069,2016-01-27,6.4,5.9,6.34,6.199
157,000069,2016-01-28,6.36,6.099,6.099,6.25
158,000069,2016-01-29,6.51,6.219,6.25,6.42
159,000069,2016-02-01,6.51,6.3,6.42,6.329
160,000069,2016-02-02,6.789,6.34,6.34,6.63
161,000069,2016-02-03,6.75,6.579,6.659,6.63
162,000069,2016-02-04,6.719,6.599,6.599,6.659
163,000069,2016-02-05,6.719,6.55,6.69,6.619
164,000069,2016-02-15,6.53,6.329,6.38,6.46
165,000069,2016-02-16,6.719,6.469,6.519,6.699
166,000069,2016-02-17,6.809,6.659,6.699,6.769
167,000069,2016-02-18,6.96,6.719,6.809,6.75
168,000069,2016-02-19,6.909,6.71,6.75,6.809
169,000069,2016-02-22,7.079,6.84,6.96,6.949
170,000069,2016-02-23,7.0,6.78,7.0,6.849
171,000069,2016-02-24,6.949,6.73,6.86,6.92
172,000069,2016-02-25,6.9,6.34,6.9,6.429
173,000069,2016-02-26,6.57,6.4,6.5,6.5
174,000069,2016-02-29,6.769,6.26,6.599,6.469
175,000069,2016-03-01,6.949,6.489,6.559,6.719
176,000069,2016-03-02,7.389,6.69,6.69,7.389
177,000069,2016-03-03,7.67,7.219,7.5,7.239
178,000069,2016-03-04,7.44,7.15,7.15,7.219
179,000069,2016-03-07,7.469,7.159,7.329,7.25
180,000069,2016-03-08,7.25,6.84,7.25,7.19
181,000069,2016-03-09,7.0,6.78,6.98,6.84
182,000069,2016-03-10,6.9,6.599,6.84,6.599
183,000069,2016-03-11,6.639,6.409,6.5,6.559
184,000069,2016-03-14,6.849,6.619,6.619,6.78
185,000069,2016-03-15,6.789,6.599,6.78,6.71
186,000069,2016-03-16,6.739,6.599,6.73,6.659
187,000069,2016-03-17,6.86,6.67,6.67,6.809
188,000069,2016-03-18,7.15,6.849,6.849,7.07
189,000069,2016-03-21,7.23,7.059,7.11,7.179
190,000069,2016-03-22,7.179,6.98,7.17,7.05
191,000069,2016-03-23,7.099,6.989,7.03,7.07
192,000069,2016-03-24,7.059,6.929,7.01,6.94
193,000069,2016-03-25,7.139,6.949,6.949,7.03
194,000069,2016-03-28,7.099,6.92,7.099,6.929
195,000069,2016-03-29,6.96,6.739,6.96,6.769
196,000069,2016-03-30,6.98,6.82,6.82,6.969
197,000069,2016-03-31,7.05,6.969,6.989,7.01
198,000069,2016-04-01,7.01,6.829,7.01,6.94
199,000069,2016-04-05,7.07,6.92,6.949,7.059
200,000069,2016-04-06,7.079,7.0,7.039,7.019
201,000069,2016-04-07,7.05,6.929,7.05,6.929
202,000069,2016-04-08,6.909,6.75,6.909,6.82
203,000069,2016-04-11,7.0,6.82,6.82,6.92
204,000069,2016-04-12,6.92,6.809,6.9,6.889
205,000069,2016-04-13,7.059,6.92,6.92,7.0
206,000069,2016-04-14,7.059,6.989,7.019,7.05
207,000069,2016-04-15,7.059,6.98,7.05,7.03
208,000069,2016-04-18,7.039,6.889,7.039,6.909
209,000069,2016-04-19,6.98,6.88,6.96,6.92
210,000069,2016-04-20,7.01,6.59,6.949,6.699
211,000069,2016-04-21,6.769,6.65,6.69,6.699
212,000069,2016-04-22,6.829,6.599,6.69,6.78
213,000069,2016-04-25,6.75,6.639,6.73,6.679
214,000069,2016-04-26,6.73,6.63,6.69,6.699
215,000069,2016-04-27,6.739,6.659,6.699,6.67
216,000069,2016-04-28,6.69,6.57,6.679,6.61
217,000069,2016-04-29,6.69,6.61,6.619,6.65
218,000069,2016-05-03,6.84,6.63,6.65,6.789
219,000069,2016-05-04,6.8,6.719,6.769,6.8
220,000069,2016-05-05,6.82,6.739,6.76,6.8
221,000069,2016-05-06,6.829,6.61,6.809,6.619
222,000069,2016-05-09,6.63,6.44,6.599,6.51
223,000069,2016-05-10,6.53,6.409,6.46,6.519
224,000069,2016-05-11,6.599,6.489,6.539,6.53
225,000069,2016-05-12,6.539,6.409,6.409,6.489
226,000069,2016-05-13,6.53,6.44,6.5,6.449
227,000069,2016-05-16,6.489,6.4,6.46,6.469
228,000069,2016-05-17,6.51,6.42,6.469,6.44
229,000069,2016-05-18,6.55,6.389,6.42,6.5
230,000069,2016-05-19,6.55,6.42,6.48,6.429
231,000069,2016-05-20,6.46,6.389,6.409,6.449
232,000069,2016-05-23,6.519,6.429,6.44,6.469
233,000069,2016-05-24,6.5,6.4,6.449,6.409
234,000069,2016-05-25,6.489,6.4,6.44,6.409
235,000069,2016-05-26,6.44,6.309,6.42,6.38
236,000069,2016-05-27,6.429,6.309,6.38,6.4
237,000069,2016-05-30,6.42,6.349,6.4,6.369
238,000069,2016-05-31,6.639,6.369,6.38,6.619
239,000069,2016-06-01,6.65,6.57,6.61,6.579
240,000069,2016-06-02,6.65,6.539,6.57,6.599
241,000069,2016-06-03,6.65,6.539,6.61,6.63
242,000069,2016-06-06,6.65,6.599,6.619,6.61
243,000069,2016-06-07,6.659,6.59,6.59,6.599
146,000100,2016-01-04,4.289,3.859,4.25,3.88
147,000100,2016-01-05,4.01,3.73,3.75,3.97
148,000100,2016-01-06,4.079,3.97,4.0,4.07
149,000100,2016-01-07,4.019,3.75,4.019,3.759
150,000100,2016-01-08,3.95,3.74,3.9,3.92
151,000100,2016-01-11,3.91,3.72,3.869,3.75
152,000100,2016-01-12,3.849,3.75,3.769,3.809
153,000100,2016-01-13,3.849,3.75,3.799,3.75
154,000100,2016-01-14,3.809,3.64,3.67,3.799
155,000100,2016-01-15,3.779,3.579,3.779,3.599
156,000100,2016-01-18,3.67,3.46,3.5,3.589
157,000100,2016-01-19,3.73,3.539,3.579,3.7
158,000100,2016-01-20,3.71,3.549,3.68,3.599
159,000100,2016-01-21,3.619,3.519,3.519,3.519
160,000100,2016-01-22,3.579,3.509,3.549,3.569
161,000100,2016-01-25,3.65,3.579,3.579,3.64
162,000100,2016-01-26,3.609,3.42,3.609,3.44
163,000100,2016-01-27,3.529,3.329,3.47,3.519
164,000100,2016-01-28,3.599,3.47,3.5,3.519
165,000100,2016-01-29,3.65,3.5,3.5,3.619
166,000100,2016-02-01,3.67,3.579,3.599,3.66
167,000100,2016-02-02,3.74,3.65,3.65,3.72
168,000100,2016-02-03,3.72,3.63,3.68,3.7
169,000100,2016-02-04,3.74,3.7,3.7,3.72
170,000100,2016-02-05,3.75,3.71,3.73,3.73
171,000100,2016-02-15,3.73,3.609,3.609,3.69
172,000100,2016-02-16,3.95,3.73,3.73,3.849
173,000100,2016-02-17,4.03,3.809,3.819,4.03
174,000100,2016-02-18,4.039,3.94,4.0,3.94
175,000100,2016-02-19,4.01,3.92,3.94,3.98
176,000100,2016-02-22,4.119,3.98,4.05,4.119
177,000100,2016-02-23,4.099,3.96,4.099,3.99
178,000100,2016-02-24,4.0,3.91,4.0,3.97
179,000100,2016-02-25,3.95,3.64,3.95,3.68
180,000100,2016-02-26,4.05,3.829,3.9,3.94
181,000100,2016-02-29,3.859,3.609,3.799,3.73
182,000100,2016-03-01,3.829,3.69,3.73,3.799
183,000100,2016-03-02,4.01,3.769,3.779,3.99
184,000100,2016-03-03,4.019,3.93,3.96,3.94
185,000100,2016-03-04,3.99,3.859,3.91,3.94
186,000100,2016-03-07,4.0,3.93,3.96,3.95
187,000100,2016-03-08,3.97,3.819,3.94,3.94
188,000100,2016-03-09,3.89,3.819,3.89,3.839
189,000100,2016-03-10,3.89,3.809,3.849,3.809
190,000100,2016-03-11,3.839,3.769,3.799,3.809
191,000100,2016-03-14,3.93,3.819,3.839,3.9
192,000100,2016-03-15,3.9,3.839,3.88,3.849
193,000100,2016-03-16,3.89,3.809,3.859,3.829
194,000100,2016-03-17,3.91,3.829,3.839,3.89
195,000100,2016-03-18,3.98,3.88,3.89,3.95
196,000100,2016-03-21,4.03,3.93,3.97,3.99
197,000100,2016-03-22,3.97,3.93,3.97,3.95
198,000100,2016-03-23,3.95,3.9,3.93,3.93
199,000100,2016-03-24,3.91,3.839,3.91,3.849
200,000100,2016-03-25,3.88,3.809,3.809,3.859
201,000100,2016-03-28,3.89,3.809,3.859,3.829
202,000100,2016-03-29,3.829,3.73,3.819,3.759
203,000100,2016-03-30,3.849,3.779,3.789,3.839
204,000100,2016-03-31,3.869,3.809,3.859,3.829
205,000100,2016-04-01,3.829,3.759,3.819,3.799
206,000100,2016-04-05,3.91,3.789,3.799,3.89
207,000100,2016-04-06,3.88,3.829,3.869,3.859
